student_id,toan,ngu_van,ngoai_ngu,vat_ly,hoa_hoc,sinh_hoc,lich_su,dia_ly,gdcd
37013766,8,7.25,4.8,5,8.25,7.5,,,
37003770,5.8,5,6,,,,,6.75,7.5
37017725,5.8,6.25,5.2,,,,,6.5,
37009727,5.8,4.25,4.2,,,,7.25,8.5,8
37007765,7.2,7.25,6.4,7.5,4.75,7.25,,,
37005701,8,4.25,3.6,7.75,7,6,,,
37011767,6,6.5,6.5,,,,9,6.6,6
37013767,8,7.75,6.2,,,,,8,8.75
37015714,3.8,8,9,,,,9.75,9,8.75
37003771,5.4,6,5.4,,,,,7.25,7.25
37017726,7.2,7.25,6.4,,,,,6,
37009728,5,5.5,,,,,6.25,6.75,
37007766,6.6,6.75,7.4,8.5,7,8.75,,,
37005702,6.8,7.25,5,3.5,6,7,,,
37011768,5.2,6.75,,4.75,4,5,,5.2,
37013768,8,8.25,5.6,8.75,8,7.75,,,
37015715,7,7,4.8,,,,7,7,9.25
37003772,3.4,4,,,,,,6.75,
37017727,7.2,8.25,7.6,7,7.5,7.25,,,
37009729,4.6,4,,,,,5.5,5,
37007767,5.8,6.75,5.4,,,,,8,8.25
37011769,7.2,8,7.5,,,,8.75,7.2,7.5
37005703,6.4,8.25,5.8,,,,8,9,7.75
37013769,5.4,8.25,4,,,,,8,8.75
37003773,4.6,6.25,5.6,,,,,7.25,6.25
37015716,8.2,7,9.2,7.25,7,7.25,,,
37007768,6.6,7,6,,,,,8,8.5
37017728,5.4,7.75,5.8,,,,,7.25,
37009730,6.2,6.5,3.8,,,,6.75,7.5,6.5
37011770,7,6.75,7.25,,,,9.5,4.4,7
37005704,6.4,5.5,4,,,,8.75,8.75,9
37013770,5.8,8,4.8,,,,,6.25,9
37003774,6.2,7.25,4.6,,,,,7.5,7
37015717,7.8,7.75,9.6,8.25,6.75,6.5,,,
37007769,6.4,7.5,6.6,,,,,9.25,9.5
37009731,6.2,4.25,,,,,5.25,7.25,
37017729,6.8,7.5,6.8,8.25,8.5,4.75,,,
37011771,6.2,6.75,7,,,,7.25,3.4,6.25
37013771,6.4,8,4.6,,,,,7.25,7.25
37005705,6.6,6.25,5.4,6.25,6,7.5,,,
37003775,6.6,7,5.4,,,,,7.25,9.25
37015718,7.6,8,4,,,,6.5,7,8.75
37007770,5.8,6.25,7,,,,,9,8.25
37009732,6.8,6.75,4.2,5.75,4.75,5.75,,,
37017730,6.6,6,3.4,,,,,8.25,
37011772,5.6,5.75,6.75,,,,8,4,6
37013772,4.4,8,4.4,,,,,7.25,7.5
37003776,6.8,5.25,5.2,,,,,6.25,6.75
37005706,7.6,5.25,4.2,3.25,6.25,6.75,,,
37007771,8.8,7.25,8.6,8.75,5.25,5.25,,,
37017731,6.6,7.25,6.2,,,,,7.75,
37009733,6.2,7.75,5.4,,,,6.5,7,8.5
37015719,8.4,7,8,6.75,8.75,7.25,,,
37011773,6.4,6.75,8,,,,9,5.2,8
37013773,5.2,7.25,5.2,,,,,7,8.5
37003777,7,6.75,8,,,,,7.5,9.5
37005707,8.6,7.75,7.4,8,8,6.5,,,
37007772,7.2,7,7.2,7,6,5.5,,,
37009734,3.6,5,4.8,,,,6.75,7.25,8.75
37017732,7,7.25,5.4,,,,,6.75,
37015720,5.8,6.75,6.4,,,,5.75,7.5,9
37011774,8,6,,8.5,7,7.5,,8,
37013774,6.4,8.25,4.6,,,,,7,8.75
37003778,5.8,7.75,,,,,,9,
37005708,8.4,8.5,7.2,8.75,7.75,7.75,,,
37007773,3.4,3.5,5.2,3,4.25,4,,,
37009735,5,7.25,5.2,,,,5.5,6.5,7.75
37017733,8,8.5,7.4,5.5,4.5,5.25,,,
37011775,5.2,6.5,8,,,,8.5,3,7.5
37015721,6.4,7.75,6,,,,7.75,6.25,9.25
37013775,7.4,8.5,5,,,,,9.75,9.75
37003779,4.8,5,,,,,,6.5,
37005709,7,6.5,5.4,4.5,5.25,6,,,
37007774,6,8,8.2,,,,,7.5,7.75
37009736,6.2,8,,,,,9,8.75,
37017734,7.6,8,5.8,,,,,8.75,
37011776,5,6.75,6.25,,,,7.75,5,6.5
37015722,4.4,7.25,4.8,,,,7.25,8.5,9
37013776,6.6,7.75,6.2,,,,,8.75,8.5
37003780,3,2.5,,,,,,6.25,
37005710,7,7,7.8,7.75,5.75,4,,,
37007775,4.2,2.5,2,,,,,7.5,7.5
37009737,6.2,7.5,4,,,,5.75,8,8.75
37017735,7.2,8.25,5.4,,,,,9,
37011777,8.2,7,,8.25,6.75,7.25,,6.2,
37013777,6.8,8,5.2,,,,,8.5,9
37015723,7.6,7.5,4,3.75,3.25,5,,,
37003781,3.8,5,,,,,,5.5,
37007776,3.2,6.25,4.2,,,,,7.75,7.75
37005711,7.2,7.25,3.4,,,,7.25,7.5,9
37009738,4.8,5.75,4.4,,,,6.25,6.25,8.25
37017736,7.8,8.25,7,7.5,6,5.75,,,
37011778,8,6.75,,8.5,5.75,6.75,,7.4,
37013778,7.4,8,5.4,,,,,7.75,9
37003782,5,3.75,5.6,,,,,6,7.5
37015724,6.6,8.5,6.8,,,,5.75,4.5,8
37007777,6,5,4.2,,,,,8.75,9
37005712,5.6,6.75,3.2,,,,5.75,7.75,9
37009739,6.4,5.75,4.2,,,,6.25,6.75,6.75
37017737,8.6,7.5,6.8,7.75,8,6.5,,,
37011779,6,7.25,7.25,,,,9.25,4.4,5
37013779,5.8,9,5.4,,,,,8,9
37003783,6,4.5,5.8,,,,,9,8.25
37015725,5.4,6.25,5.2,,,,5.5,7.25,9
37007778,6.8,3.75,3,4.75,3.75,4.25,,,
37005713,6.8,7,4.4,4.25,6.5,4.75,,,
37009740,6.4,6.25,4.8,,,,7.25,7.25,8.75
37011780,5.8,7.25,,7.25,7.25,5.5,,3.6,
37017738,5.8,6,4.8,,,,,7,
37013780,6.8,8,4.6,,,,,8.25,8
37003784,6.4,4.5,7.4,,,,,7.5,7.5
37015726,8.2,8.25,4,8.25,8,7.5,,,
37007779,7.2,5.75,3.2,,,,,8.25,8
37005714,3.6,7.25,3.4,,,,4.25,8,6
37009741,6,6.25,5.2,,,,8,7.25,8.25
37011781,5.8,6.5,6.75,,,,7,2.2,5.25
37017739,7.8,7.5,5.6,8.25,8.25,6.25,,,
37013781,5.8,6.75,5.2,,,,,6.75,5.75
37003785,6.2,6,3.4,,,,,7.5,8
37015727,6.4,8,6.2,,,,8.25,9.5,8.5
37007780,8,5.25,4.2,7,7,5.5,,,
37005715,4.2,5.75,3.4,,,,4.5,7.25,7
37011782,4.6,6.25,6.5,,,,5.25,1.4,6
37009742,6,5.75,5,,,,8.25,7.5,8.5
37017740,8.2,7.75,6.6,8.5,7,5.75,,,
37013782,4.2,7.5,5.2,,,,,9,8.5
37003787,7.6,6.5,6.2,,,,,8,9.25
37015728,6.8,7.5,5.8,,,,7.5,8.25,8.75
37007781,3,2.75,2.6,,,,,8,7.25
37005716,6.6,8.5,8,6.75,5.75,7,,,
37011783,3,4,6,,,,5.25,4.2,5.25
37009743,5,6.75,,,,,4.5,6.75,
37013783,6.2,7.75,3,,,,,7,8.5
37017741,8,7.75,4.2,8.5,7,5.5,,,
37003788,8.4,5.5,8.4,5.5,8.75,6.5,,,
37015729,7.6,8,8,,,,5.75,7,8.25
37007782,8.4,5.25,8,7.75,8.75,6.5,,,
37005717,6.8,7,4.4,,,,7,8,9.5
37011784,4.2,2.75,,3,4.5,5.75,,4.8,
37009744,5.6,6.5,4.8,,,,7.25,7.25,9
37013784,3,6.5,5,,,,,6.5,7.75
37003789,3.4,2.75,,,,,,7,
37017742,2.6,7,4.2,,,,,5.25,
37007783,4.2,2,2.2,,,,,6.5,5.25
37015730,8.6,7.5,6.8,,,,7,7.5,9.25
37005718,4,6.5,3.4,,,,3.5,7.25,5.5
37011785,7.6,5.75,,6.25,7.25,5.5,,5.8,
37009745,2.4,5.5,,,,,5.25,7.25,
37013785,5.2,7.25,5.8,,,,,6.5,5.75
37003790,7.8,6,6.2,7.5,6,3.25,,,
37017743,7,8.25,6.8,8.25,7.5,7.25,,,
37007784,6,6.25,5,,,,,6.75,8.25
37015731,8,8.5,9,7.25,5.5,7.25,,,
37011786,4.6,6.75,8,,,,7.75,4.4,6
37005719,2.6,6.5,3,,,,4.75,5.25,6.25
37009746,6.4,7.75,4.6,,,,7.5,8.25,8.75
37013786,8,8.75,7.2,,,,,8.75,9
37003791,2.6,,2.2,,,,,7,
37017744,7.2,6.5,4.4,3.5,7,5,,,
37007785,7.6,5,6.8,8,8,6,,,
37015732,6.8,7,6.4,5,4.75,4.5,,,
37011787,8,5.75,,6.5,6,4.5,,6.6,
37005720,6,4.25,4.6,,,,6,5.5,6.5
37009747,4.2,6,4,,,,4.25,6.5,6.5
37013787,8.2,8,6.4,6,6.75,7.25,,,
37003792,5,4,,,,,,7,
37017745,7.2,8.5,5.6,,,,,7.25,
37007786,7.6,6.75,4.4,,,,,6.5,8.25
37015733,3.6,7.5,8.6,5.25,3.25,5.75,,,
37011788,6.6,7,6.75,,,,9,4.6,6.5
37005721,7.8,5.5,4.8,5.75,5,4.75,,,
37003793,8.4,5.5,6.6,7.25,5.25,3.75,,,
37013788,6.4,8,6.2,,,,,7.5,8.25
37009748,5.8,6,4.2,,,,7,6.5,9.25
37017746,7.4,7.75,6.8,,,,,8,
37007787,8.2,6.75,8.4,8.5,8,6.5,,,
37015734,7.2,8.5,7.8,,,,7.5,8.75,9
37011789,7.4,5.25,8.5,,,,8.25,4.4,6
37003794,6,5,,,,,,7.5,
37013789,6,6.5,5,,,,,5.5,8.25
37009749,3.4,4.25,3.6,,,,6.5,7,8.25
37005722,6.8,8,5.8,,,,4.75,6.75,8
37017747,7.4,8,6.4,,,,,8,
37007788,6.2,6.5,4.6,,,,,7,7.75
37015735,7.4,6.75,4,5,7,7.5,,,
37011790,7.2,6.5,7.25,,,,9,4.2,6.25
37003795,6.6,6.75,6.6,,,,,7,7
37013790,6,7,4.4,,,,,8.5,8.5
37005723,5.8,8,2.6,,,,9.5,9.25,7.75
37009750,5.2,6,3,,,,4,7,7.25
37007789,5.4,5.75,4.2,,,,,7.5,8.75
37017748,8,7.5,4.6,8.25,8.25,6,,,
37015736,6.6,8,8.6,,,,5.5,8,9
37011791,6.2,7,,5.5,6,7.75,,4.6,
37003796,6.2,6.75,2.8,,,,,7.75,9
37013791,3.8,4.25,2.2,,,,,7,6.5
37009751,5,7.25,5.2,,,,6.25,6.75,8.75
37005724,7.8,8.25,9.6,8.75,6.5,6.5,,,
37007790,8.6,6.5,6.6,7.75,8,5.75,,,
37017749,7.4,8.5,6.6,7.75,8.5,5.75,,,
37015737,6.8,8,4.8,,,,7.5,8.5,9.5
37011792,7.4,7.75,8.5,,,,9.25,5.8,7.75
37003797,6,7.5,5.8,,,,,8.25,8.75
37013792,8,7.5,5.6,,,,,7.5,8.75
37009752,7,4.75,5.2,,,,8,7.5,9
37007791,6.2,6,3.6,,,,,9.5,7.5
37017750,5.8,7.25,3.4,,,,,8,
37005725,7.2,8,7.6,,,,9.25,8.75,8.75
37011793,7.4,8,7.75,,,,8.5,4.4,6.75
37015738,7.8,5,9,4.25,8.75,4,,,
37003798,5.2,5.5,5.2,,,,,7,8.75
37013793,8,7.75,5.2,7.5,6.75,8,,,
37009753,4.8,7,,,,,6,5.25,
37007792,7.4,7,4.6,,,,,7.75,8.5
37017751,8.2,7.75,7,6,6,5.25,,,
37011794,4.6,7.5,6.75,,,,8.5,4.2,6
37005726,7.6,8.5,6.4,,,,7.75,8.5,8.75
37015739,7,6.5,5.2,7.5,7,5.25,,,
37003799,7.8,7,4.4,8.5,8.75,7,,,
37013794,7.8,7.5,5.8,,,,,8.5,9
37009754,4.2,5.5,4.8,,,,6.25,6.5,7.5
37007793,7,6.5,4.2,,,,,6.5,8
37017752,8.6,8.75,9,6,7,7.5,,,
37011795,4.8,6,7.25,,,,7,3.6,5.75
37005727,7.8,3.75,4,4.25,5,5,,,
37003800,7.6,3.75,5.4,,,,,8.25,9.75
37013795,5,6.5,3.4,,,,,7,6.25
37015740,8,6,6,8.5,8.25,6,,,
37009755,4.2,7.5,4.2,,,,7.25,7.5,7.5
37007794,7.6,7.5,5.8,,,,,8.5,8
37017753,6.6,8.5,7.6,,,,,7.75,
37011796,6.6,6.75,,5.5,4.5,6.25,,3.4,
37003801,6.6,6.75,6.2,,,,,7.25,7.5
37013796,6,5.75,5.8,5.25,6.5,7,,,
37005728,6.2,4,3.8,,,,4,4.75,6.5
37015741,7.4,6.75,6.8,,,,7.5,7.5,8.75
37007795,8.4,8,6.8,,,,,9.25,9
37009756,5.6,7.25,4.8,,,,6.75,6.75,9
37017754,9,8,8.4,5.25,7,7.5,,,
37011797,8.2,6.5,,7,8,6.25,,5.2,
37003802,7.4,5.25,8.2,,,,,6.5,8.5
37013797,5.4,6.75,5,,,,,7.75,7.75
37005729,6.2,6.25,3.2,4.25,6.5,4.25,,,
37015742,8,7.25,6.6,6.25,8.25,9,,,
37007796,7.4,7.25,6.8,8.25,9,8.25,,,
37009757,3.8,5,4.4,,,,6.5,7.5,7
37017755,4.2,7,3.6,,,,,6,
37011798,5,7.75,7.25,,,,7.5,4.6,4.5
37003803,3.4,3.5,5.6,,,,,5.25,6.75
37013798,6,7,4,,,,,7.75,9
37005730,8.4,6,3.8,7.75,7.75,5.75,,,
37015743,8.6,6.5,4.8,8.75,8.75,6.5,,,
37007797,7,6.75,6.4,,,,,6.25,7.75
37009758,5.6,7.75,5.2,,,,6.5,8.5,8.25
37017756,7.6,8.5,6,,,,,7.25,
37011799,8.4,6.25,,7.75,8.5,8.25,,8.8,
37003804,7,6,6,,,,,7.5,7.75
37013799,7.6,8,5.6,,,,,9,9.25
37005731,7.2,5.75,2.2,,,,6,6.75,6.5
37015744,6.2,7.75,5.4,,,,5,6.75,9.5
37007798,7.8,6.75,3.8,,,,,7.75,8
37009759,5.8,7,4.8,,,,6.5,6.5,9
37011800,8.2,7.25,,8.75,9.25,6.25,,5,
37017757,8,7.5,6.4,7.75,6.75,7,,,
37003805,7.6,7.25,7,,,,,7.25,8
37013800,4.8,5.75,2.8,,,,,8,8.5
37005732,8,5.75,4.8,6.5,6,5.5,,,
37007799,4.4,7,5.6,,,,,8.5,8.25
37015745,7.4,7.5,5.4,,,,8.75,8.25,8.75
37009760,5.6,7.5,4.6,,,,7.5,5.75,7.5
37011801,4,7,5.25,,,,7.75,3.4,5.75
37017758,6.2,5,4.4,,,,,6.5,
37003806,5.8,7.75,5.6,,,,,7.25,7.5
37013801,6,7.5,4.8,,,,,8.5,9.5
37005733,8.6,8,6.6,7.25,8.5,5.75,,,
37007800,7.6,8.25,6.8,6.75,6,7.25,,,
37015746,5.4,7.75,8.4,,,,7.25,6.75,8.75
37009761,6.2,7.75,4.6,,,,6,8,9.25
37011802,7,7,,7,6.75,7.75,,5.4,
37017759,8.2,7,6,8.75,6.5,6,,,
37003807,2.2,4.25,4.2,,,,,8,7.25
37013802,3.4,7,4,,,,,7.5,8.25
37007801,6,6.25,4.6,,,,,9,7.75
37005734,6.6,7,4.8,,,,6,7.25,8.5
37015747,7.4,6,5.6,,,,6.5,6.75,9.25
37009762,6.2,7,3,,,,4.5,6.25,8
37011803,5.2,5,7.25,,,,8.5,4.2,5.75
37003808,7.2,6.5,5.8,,,,,6.25,7.75
37017760,8.2,7,6.2,7.75,8,6,,,
37013803,5.6,7.25,3.4,,,,,6,7
37007802,7.6,5.5,3.8,,,,,6.75,7.75
37005735,6,5,2.6,,,,6.5,7,7.25
37015748,7.4,6.5,5.2,6.75,6.75,5.5,,,
37009763,2,2.25,,,,,2.5,7.25,
37011804,5.4,7,7.75,,,,6.75,4,5.25
37003809,6.4,5.75,3.8,,,,,7,8.25
37013804,7.2,7.75,3.6,6.5,6,8,,,
37017761,6.2,7.25,3.2,,,,,7.25,
37007803,7.4,8.75,6,,,,,9.75,9.5
37005736,6.6,7.5,6.6,,,,6.5,7.75,7.5
37009764,4.2,6.25,3.6,,,,7.5,6.75,8.75
37015750,3.6,4,5.4,,,,5.75,6.5,8
37011805,7.2,7.75,6.25,,,,8.75,6,7.25
37003810,4.8,5.75,,,,,,5.75,
37013805,4.8,7.75,3,,,,,8,8
37017762,4.6,6,3.8,,,,,6.25,
37007804,7.2,5.25,4.2,,,,,8.75,8.5
37005737,7.8,6.75,5.4,,,,8.25,9.5,9.25
37009765,4.2,7.25,3.2,4.75,5.5,4.75,,,
37015751,8.2,6.5,9.6,8.75,5.75,7,,,
37011806,7.2,6.25,,7.5,7.25,6.5,,7.6,
37003811,6,5.75,3.8,,,,,5.5,8.5
37013806,7.8,8.25,3.6,7.5,8.25,7,,,
37017763,8,8.75,7.2,4.75,7,6.5,,,
37007805,7.4,7.5,5,8.25,5.75,6,,,
37005738,8,8,6.8,,,,6.5,7.5,8.75
37009766,2.6,6,,,,,3,4.5,
37011807,7.2,4.75,,8.25,6.25,6,,6.2,
37015752,6.8,6.25,7.4,,,,3,5.75,7.5
37003812,7.6,6.75,4.4,,,,,7.5,7.25
37013807,5.4,6.25,4,,,,,6.5,7.25
37017764,7.2,7.75,6.4,6.75,6.25,6.5,,,
37007806,7.6,3.75,4,8.75,5.5,5,,,
37005739,7.2,8.5,8.2,,,,5,7.5,7.75
37011808,8,7.5,8.75,,,,8.25,5,8
37009767,3.2,6,4,,,,4.25,4,7.5
37015753,7.8,7.5,7.4,7.75,7.25,7,,,
37003813,8,7.5,6.4,,,,,6.75,8.75
37013808,7,7,5,,,,,7,6.75
37017765,7.8,8.25,8.2,6.5,7.5,6.25,,,
37007807,7,4.5,3.6,6.25,3.25,3.25,,,
37011809,8,7.75,,8.75,8.5,6.75,,6.8,
37005740,7.6,7.75,7.2,5.75,6.25,6.25,,,
37009768,4.6,6.5,3,,,,6.25,7,6.5
37015754,6.6,6.5,7.4,,,,5.5,7.5,8.75
37003814,3.4,7,,,,,,6.5,
37013809,7.6,8.75,6,6,9.25,8.25,,,
37007808,5.6,5.25,5.2,,,,,6.5,9
37017766,6,6.25,5.4,,,,,7,
37011810,8.4,7.5,,8.5,7.75,6.25,,3,
37005741,8.2,8,2.6,,,,5.5,7.5,9
37015755,4,6.75,7.6,,,,6.25,6.75,8.75
37009769,5.4,6,2.8,,,,6.5,7.5,8.25
37003815,5,5.25,4,,,,,4.75,7.5
37013810,5.6,7.5,4.4,,,,,8.5,7.25
37007809,7.6,5,6.4,6,3.25,5.25,,,
37017767,6,7,4.8,,,,,7.75,
37011811,4.2,7.5,6.25,,,,8,3.2,7
37005742,6.4,7.75,4.8,,,,6,7,8.25
37003816,6,6,4.2,,,,,7,8
37009770,2.6,7,,,,,3.5,4,
37015756,6,6.5,3,,,,6,6.75,8.5
37013811,7,8,5,3,5.75,6.5,,,
37007810,7.8,7,5.8,7.75,4.5,3.75,,,
37017768,7.6,7.5,5.4,7.5,6.75,7.75,,,
37011812,6.6,7.5,6.75,,,,8.25,5,7.25
37005743,6.4,6.25,4.4,,,,5,8.5,7
37003817,4.6,6.75,4,,,,,4.5,6.75
37009771,3,2.25,,,,,4.5,5.5,
37013812,7.6,8,5.6,,,,,8.25,9.25
37015757,7.4,6.25,5.4,6.25,6.25,6.25,,,
37007811,6.8,5.5,5,,,,,8,8.5
37017769,5.8,7.25,3,,,,,7,
37011813,8,7.5,8.25,,,,8.75,7.4,5.25
37003818,4.4,6.5,,,,,,6,
37005744,4,4.75,3,,,,7.75,8.25,8
37009772,6.4,6.25,5,7,6.75,6.75,,,
37013813,8,7,4,,,,,7,7.25
37015758,4.8,6,5.8,,,,6.5,7.75,8.5
37007812,7.8,5,5.6,7.75,7.75,6.75,,,
37017770,6.4,7.75,4.4,,,,,8.25,
37011814,8,7.25,,7,7,4.75,,4.6,
37003819,5.2,3.25,,,,,,6.5,
37013814,8.4,8.5,4.4,8,8.5,7.5,,,
37009773,6.6,6.5,5.4,,,,7.25,7.5,8.75
37005745,7,6.5,3.2,,,,8,8.75,8.5
37015759,5.2,5.75,5.2,,,,7.5,5.5,7
37007813,8.6,8.25,8.2,9,9.5,8.25,,,
37017771,8.4,7.25,6,7.75,6.5,6,,,
37011815,7.8,8,7,,,,8,4.8,6.25
37003820,7.6,6.5,3,,,,,7.25,
37013815,4.8,7,4.8,,,,,7.25,8.25
37009774,5.8,7.5,4.4,,,,5.75,7.75,6.25
37005746,6.6,6.25,4.2,,,,5.25,8.25,5.75
37015760,8,7,9,6.25,5.5,6,,,
37007814,6.8,5,3.6,,,,,7.5,8.25
37017772,7.2,8,4.8,,,,,8.25,
37011816,7,7.5,5.75,,,,6.75,4.6,5.25
37003821,4.6,3.75,,,,,,6.75,
37013816,7.2,7.75,4.6,,,,,7.75,9.25
37009775,5.4,7,2.8,,,,5.5,5,6.25
37005747,3.8,3.75,3,,,,5,6.5,7.75
37015761,8,7.75,8.8,8.5,7.75,8,,,
37007815,7.4,5.5,3,8.25,8.5,4.25,,,
37011817,6,7,6,,,,6.5,4.4,5.25
37017773,3.6,7.5,6.2,,,,,7.5,
37003822,7.6,6.5,5.8,,,,,7.25,8.5
37013817,6.8,7,5.2,,,,,6.25,6.5
37009776,4.8,6.75,6.2,,,,8.75,7,9.25
37005748,8.4,6.5,4.6,8,7.5,7.25,,,
37015762,5.8,8.5,7.8,,,,9.25,9.5,8.5
37007816,7.6,6,4.8,7,6,4.5,,,
37011818,3.6,7.5,7.25,,,,4.75,3.4,5
37017774,8.2,9,8.2,5.25,8,7,,,
37003823,5.6,4,3.2,,,,,5.5,6.75
37013818,7.8,7.5,3.6,7,7.75,6.75,,,
37009777,7.4,6.25,5.8,,,,7.75,7.25,8.5
37007817,5.2,7,5.4,,,,,7,7.25
37005749,5.6,8,2.6,,,,4.25,7,7.25
37015763,6,7,5.2,,,,8,6.25,8
37011819,7.2,7.25,7.75,,,,9.25,3,5.75
37017775,5.2,7.75,4.8,,,,,6.75,
37003824,3.6,6.25,,,,,,6.75,
37013819,8.2,9,7.8,,,,,8.25,9
37009778,6,6,4.6,,,,6.5,6,8.25
37007818,7.6,7,7.6,6.5,8.25,7.5,,,
37005750,8,8,7.4,,,,7.5,8.5,8.75
37015764,6.4,7,4,5.25,4.5,5.25,,,
37011820,4.4,6.5,4.75,,,,6.25,2,5.75
37017776,7.6,8,7,6.5,6,5.75,,,
37003825,4.2,6.5,3.4,,,,,8,9
37013821,6.4,7,3.6,5,6.75,6,,,
37009779,6.2,7.5,,,,,5.25,6.75,
37007819,7,7.5,7.4,8.75,4.75,6,,,
37005751,6.6,5.5,4.4,,,,5.25,6.25,5.25
37015765,6.4,6.75,4,7.25,5.5,6,,,
37011821,5.4,8,6.5,,,,8,3.8,7.5
37017777,6,7.25,5.2,,,,,6.25,
37003826,5,6.25,3.8,,,,,5.5,8
37013822,5.4,7.75,4.2,,,,,5.5,8
37007820,7.8,7,7.2,7.5,6.25,7,,,
37009780,5,4.25,4.6,,,,6.5,6,6
37015766,8,8,7.4,,,,7.75,7.25,9.5
37005752,5.8,8,4.4,,,,5.25,7.25,7.5
37011822,6.8,6.5,6.75,,,,7.75,5.2,7.5
37003827,5.4,7,,,,,,7.75,
37017778,6.4,7,4.8,,,,,6.5,
37013823,4,6.75,4,,,,,7,8.25
37007821,6.6,7.75,6.2,,,,,8.5,8.25
37009781,4.8,5.5,,,,,5.75,6.25,
37015767,8.6,7,7.8,6.25,7.25,6,,,
37011823,2.6,6,6.75,,,,6.5,1.8,5.75
37003828,4,3.25,,,,,,5.75,
37005753,8.4,8,7.8,8,6.75,7,,,
37017779,8.2,7.5,7.6,,,,,7.5,
37013824,8.4,8,3.8,6.5,8.5,7.5,,,
37007822,4.8,7,5,,,,,7.5,7.5
37009782,4.6,3.25,4,,,,6,6,7.25
37011824,8.2,8.5,6.5,,,,7.5,6,6.25
37015768,8.6,7.25,9,9,8,5,,,
37003829,6.8,4.5,,,,,,6.75,
37013825,6.4,7.25,3.6,6,6.5,5.5,,,
37017780,8.2,8.25,5.8,,,,,8,
37005754,8.6,8.25,9.2,8,8.75,8,,,
37007823,8.6,8.75,7.6,7.75,8.5,7.5,,,
37009783,5.2,6.5,,,,,3.75,3.75,
37011825,4.2,7,8.25,,,,9.25,5.6,7
37015769,3.6,7.25,7.8,,,,6.5,6,7.5
37003830,6.4,8,6,,,,,7,9
37013826,7.8,7.75,7.2,4.75,5.5,6.75,,,
37017781,7,8.25,5.4,,,,,7.75,
37005755,7.4,7,5,7.75,7,6,,,
37007824,5.6,6.75,2.8,,,,,7.5,8.5
37009784,3.2,3.5,3.4,,,,5.25,6.25,7
37011826,7.2,7.25,8.25,,,,8.25,4.4,5.75
37015770,7,7.25,6.8,5.75,6.5,6.75,,,
37003831,7.2,3.5,,,,,,6.25,
37013827,5.8,7.75,5.6,,,,,7.75,9
37017782,8.4,7.5,7,7.75,7.25,7.5,,,
37005756,8.4,8,6,7.5,8.25,7,,,
37007825,4,5.25,3.8,,,,,4.5,7.75
37009785,5.2,5.75,,,,,4.75,3,
37011827,6.4,4.75,,4.25,5.5,5,,4.2,
37015771,5.8,7,6,,,,7,8.5,9.25
37003832,5.6,8,5.6,,,,,5.5,7.5
37013828,5.8,8.25,4.2,,,,,8.25,9
37017783,5.4,7.25,6.2,,,,,7.75,
37005757,8.2,7,8.4,5.75,8,6.5,,,
37007826,5.6,5.25,3.6,,,,,8.25,7.5
37011828,5.4,6.25,8.75,,,,9.25,4,7.75
37003833,5.2,6.5,4.4,3.5,6,4.75,,,
37013829,6,8.75,5.6,,,,,9.25,9.25
37015772,4.8,6,4.4,,,,5,5,7.75
37009786,6.2,5.75,5.8,,,,7,8,8.5
37007827,7,7.25,5.2,,,,,8.75,8.25
37017784,8.6,8.25,5.6,7,6.75,6.25,,,
37005758,7.8,5,6.2,5,3.25,2.75,,,
37011829,8.6,8.75,,5.75,4.25,6,,7.6,
37003834,4,4.5,3.4,,,,,5.25,3.25
37013830,6.8,7.5,4,,,,,6.5,8
37015773,8,8,7.6,,,,6,7.75,9.25
37009787,6.2,7.75,5.2,,,,7.25,7.25,8.5
37007828,6.6,6.5,3.2,6.25,4,4.5,,,
37017785,7.6,7.75,8,6.25,6,7,,,
37005759,8,7.5,7.6,8,8,7.75,,,
37011830,4.2,3.5,8.75,,,,9,2.6,7.25
37003835,6,4.75,4,,,,,5.5,5
37013831,6.6,7.5,3.8,,,,,9,8.5
37015774,7.4,8,9.2,5,8,7,,,
37009788,7.6,6.25,4.4,,,,8.25,8.5,9
37007829,4,5.5,3.6,,,,,7.25,8
37017786,8,8,7,7.75,7.5,7.5,,,
37005760,7.4,8.5,5,,,,6.25,8,8
37011831,8,9,8,,,,9.75,8.8,8.75
37003836,6.6,6.25,5.8,,,,,6.75,8.75
37013832,5.8,6.75,2.8,,,,,8.25,8.75
37015775,7.6,6,6.8,8,6,7.25,,,
37009789,3.4,5,,,,,6.25,4,
37007830,5.2,2,3,,,,,3.75,5.25
37017787,6.8,8,5.2,,,,,7,
37005761,7.8,5.25,7.6,7.75,8.75,5.25,,,
37011832,7.6,6.75,,7.75,6.5,6.25,,5.2,
37003837,5.4,6.5,,,,,,6.25,
37013833,6,7.75,3.6,,,,,7.75,9
37015776,7.6,5,5.4,5,8.5,7.5,,,
37007831,7.4,7.25,6.8,,,,,7.5,9
37009790,6,7.75,4.2,,,,5.75,7,8.25
37017788,6.2,7,5,,,,,8.75,
37005762,4.8,5,4,,,,5.75,6,7.75
37011833,5.8,5.75,,5,3.75,5.25,,4,
37003838,5.6,4,4.6,,,,,7,8
37013834,7.4,7.25,4.8,4.75,7,6.25,,,
37007832,5.4,5.75,3.6,,,,,9,7
37015777,6.8,5,4.4,7.5,5.5,5,,,
37009791,5.4,6.5,3.4,,,,6.25,6.5,8.5
